,Sub0,Sub1,Sub2,Sub3,Sub4,Sub5,Sub6,Sub7,Sub8,Sub9,Sub10,Sub11,Sub12,Sub13,Sub14,Sub15,Sub16,Sub17,Sub18,Sub19
Tri494,1021.7774307525167,1926.9872416489325,3363.9600585534504,4502.554605212785,1868.295434918509,4948.525350416973,443.7349675987214,1918.8294457362592,1774.676689632349,3555.9333106381237,6838.446795732831,3019.97620121471,774.4044985247716,1852.2113992922189,3385.4047995347787,6103.337214939589,2123.0670806041894,4642.587330155047,573.3587744394807,3710.823604243412
Tri495,3273.181555133154,4439.656957107893,2374.9567863845045,4025.6968060776144,3164.4583747428965,4013.2558123789854,4893.708506697435,1668.2834389902139,2349.132475420011,2908.2121842339566,118.13736975960187,6596.348367390405,2757.215868847201,3173.662051513392,2439.515977844293,3570.6407298918252,459.77326273840555,1636.2048316800303,5966.579034145029,5098.360802061492
Tri496,1589.678712196515,2136.943257255813,2281.6151280087824,4406.671581953694,2764.6005522504183,3017.6835024950137,2971.26714910368,5097.931697061716,623.2538200972322,58.0930447162743,2457.1925284932645,9209.142784265972,3560.154830622494,6739.741251203732,1150.3504282806575,6297.201508208872,1738.4880281862695,195.51708628933406,2306.9987794194685,1840.9275085256018
Tri497,5446.25860352368,1548.3603579304151,4925.11273167794,6089.621814159604,3123.579395942478,3371.907075229005,4769.283424088875,906.3332012799253,608.9609826495417,1342.5411832548257,2886.1074025393114,3109.5715699783077,1837.2977463030554,3910.3857367393243,3529.440216966673,6963.637586984718,4203.9285633333675,207.33546925022296,2267.686476988659,2494.3604280043196
Tri498,1209.9986459933195,4740.846604091102,5346.528881092277,2068.1632050163234,1159.1884444937484,3181.427624231887,5494.876469066295,1213.4720835386784,2722.2314509029197,2980.6735466272694,434.4481465801592,2069.8170749081683,3358.337506329785,3065.7470743517115,351.2598853438494,3761.8770162872697,1319.4406467427486,3407.558661406182,4780.461982138088,6590.7448748441
Tri499,6791.515650425715,3745.486482750531,1659.478946765387,5314.555577226203,4214.048005195738,7514.822700595954,3658.7934272649145,4111.911400531121,636.4399571003129,5907.478511084493,5016.971150956886,2463.801881526363,1834.7172689985491,3288.1229325921267,5042.923739771207,4502.445036095237,2934.962530377319,1278.8572816250648,2397.2335088135123,5243.660386329928
Tri500,2416.66731451763,1086.6500128703133,2416.6045520291946,2640.1050283926247,1754.3862584138005,2103.886983028354,4416.688155379807,3908.238101278118,47.83499843410899,6453.978333758841,2108.2261030248787,4968.451284460882,1736.0750297610796,2561.1003064270935,721.160532476402,4623.070263769342,2206.7564745042796,2579.287960672344,439.5775892924375,6654.583029053716
Tri501,1994.021730175928,2049.0437404609534,3567.856435629934,1967.9481906610054,1967.8176756703544,3816.712313586419,3928.712144368626,2220.1121179829597,1164.0030558166975,4547.7678790988975,2799.207779645847,6281.726603417347,3891.915298273909,3262.5920019977275,6064.8365316346,4779.527985421283,4793.543416214302,2793.726853998783,3968.4106707773744,6375.875830710211
Tri502,2117.1990800525296,1581.454041213291,1920.9639981999267,7323.190498908307,4538.048104510193,4050.16970965157,1809.4273217869636,3580.3968708931952,1552.3728301686247,2426.437447303618,2559.3826079170326,5972.920968653018,1169.4440181855748,2845.5512157484004,4401.883190335116,6413.575731481082,2456.6986224186157,175.42788615247517,1525.6785522642144,6267.4596293135855
Tri503,5501.527848819746,1772.0968098967046,3516.051700977222,4965.565246444246,3425.3321339213308,1890.2060663072868,3491.1925031727255,2014.878591708575,1157.7184840859004,2028.8841548484581,2134.088801518466,4125.722944864888,1534.5716381032046,3439.189519601398,5380.061732765798,3827.586188797798,1777.7208389817038,1259.414813824763,3584.9981779003733,7271.392726861197
Tri504,5417.549448964814,3330.6564495887674,5543.844500967383,6646.036202643131,1322.2089947010898,1478.3481038701277,412.6863339579684,3176.2985167413067,2472.771501014295,5456.811467785397,2585.777517332155,3072.2237173139665,2224.339619453294,1176.1336466364507,6783.059755420809,3958.6146947811026,1691.7399651326427,553.1665411328871,3620.764217313047,2502.599418932363
Tri505,2097.8081768827055,2821.6729387096807,2366.5992293660797,3510.420386911634,4481.4661637511945,5025.151452502634,2681.3139300447756,2529.79335048264,1650.1933031136793,2369.6023700098876,1241.7593356215577,2068.3048635336067,3517.633049054031,3306.9241492387523,6266.562931064016,4214.836249752917,5947.712197390239,1595.4282863527533,4066.6127237317155,5640.96310209793
Tri506,5101.094900532561,1141.4093182739439,2632.8237242032314,3954.9389224829856,2206.9666220339955,1631.638797314739,3076.9949760561353,3572.0953117544177,3812.7613178783895,3988.416154110279,2838.7770700547226,4388.417867642314,2733.7675589746154,2288.7902110534783,3320.2086302136945,4234.840453856193,3643.2112446423844,2550.5203390734177,2731.799238290064,1539.7698187500357
Tri507,4371.6327171839575,3019.6391965975613,99.9339659325852,1702.6524774071986,3950.96420941215,2793.2911285754417,3511.1448316192395,1430.2115032872803,4890.163683423992,2437.972325912951,1810.6820421019916,4463.331945995643,100.42409403430685,2278.564399881526,4172.544599915621,8515.966918695194,2040.6567516146565,4601.890939809988,3437.4164174896064,5555.186362924179
Tri508,3941.3570292715294,14.197193925525209,1765.9315305313958,5223.008719924751,2158.5102001778814,4069.627685224579,4370.317321298751,5970.751993765393,1747.62798458755,5789.683964736503,3968.9420887492156,1760.5964749327766,3923.092715551332,5239.3721539079925,6697.705040814648,5007.707575501835,3188.363978427384,3013.1932632102216,2750.7917978614187,4427.381366748461
Tri509,2347.2220687713625,1760.7620170064151,3133.532406232085,1366.979779021189,2165.279398746508,3140.6027544285557,123.2556149900671,7106.385058525358,2714.9398279236607,3685.168759610227,4902.809618980845,5958.622156351993,1887.0208974540287,3690.9672505232297,5581.985184492061,4762.374598766599,1619.4162156208104,5650.57539095093,4890.4864632414865,4278.599716993095
Tri510,5320.125438797332,2680.4124364821355,1742.2168756651674,6427.740308806728,1949.04132697022,1327.1461736662889,3497.488639225033,3357.010232272334,392.72752007329007,2862.1117386433443,6682.674802600428,3294.8947184143917,3959.7247865657705,1407.8311716812277,7016.617966939624,6902.974626694114,3599.243391518305,1978.7036714664227,1045.190781260701,5067.736422759043
Tri511,1253.5316986322125,3846.414849531753,6965.856712414932,3663.2676725901256,3027.22438445456,4616.358124219909,2920.292183510405,4170.574318089953,3412.5735867300955,1061.4027363279233,5930.927191875378,6415.725862641853,762.5458401837045,3803.5678467577522,1088.0733373480684,5021.652438105431,2062.075964902031,3312.6966600423857,1450.0056576005363,3446.3420986486103
Tri512,3964.208974725513,1773.090538588281,1222.682311690856,4716.733642479131,2665.6245924568893,4082.1282748709377,1554.9441727465367,4407.106483697527,530.9914261856867,6832.991238872651,4379.633392852721,2842.368119037961,1869.973900120089,1051.07794215508,4917.291129764227,4183.539525088747,2008.8663901020104,1019.0665893383417,2222.9749696030844,1465.4849413411855
Tri513,4720.351696256237,2279.9556909331295,3856.7495343856226,5926.491913529135,2457.6601720436106,4590.896557579785,438.87907015690377,8778.0699695111,1415.7715927321306,2112.2311606381204,3998.389292219912,2864.954616698552,696.1127315518835,2419.5256402658993,1099.7898091449488,4577.520275792459,2699.33116762221,1886.580434825063,1927.3434725800155,3017.7103215530296
Tri514,4162.659653168415,4755.609876962482,1178.8392128277537,2116.8815549980504,4065.4569964064713,3055.399284907283,6985.950221317562,4045.6501664038865,1755.9203039583213,3156.24457221028,2404.1314893035606,2644.523670003971,2911.7369941841816,4494.790021435172,6908.2040313391535,7473.312280843242,2727.258564402422,2755.9868495377473,1542.9759767395726,977.7131036540123
Tri515,3189.815260193597,2491.409952944486,2079.9392239935773,2161.9413148300805,5646.313813007665,4170.403463681717,3853.54441366892,3270.734340565993,2440.8718406199464,4583.032205372472,1163.309588775196,3707.3816130575688,1203.419782326256,1228.1260359099444,2566.5281858388526,8379.549773501923,554.5395308782071,706.158427512753,2573.7647099961064,3845.372767397928
Tri516,4650.611851848607,3978.2716600373033,1175.274795018372,4875.444872696337,467.17032356725707,3655.821982727171,394.17824047351655,6075.448141535949,959.1572307874158,7350.809141717214,1602.0875910204995,3097.530603513977,4773.62176823972,4864.253343127178,3303.9095201026817,2667.8293544518106,3377.7065541745646,3521.8457796723596,2847.8686500627496,6233.338490975215
Tri517,1287.2168772428795,1222.4318777469532,324.9593261269865,1677.4692219393148,2692.464387896795,1347.5249415379892,1406.6889718324474,3375.1457105817053,3116.1191194651306,6655.713023874587,938.0955297658621,4211.497034259703,3136.0235595420886,2265.82134472583,5477.661714126549,4385.904877017328,4982.645642507728,1852.9368949091959,460.162053360901,3923.429183406119
Tri518,859.5601063924793,2810.88030732156,2227.895973714288,3705.2713314314437,2087.8716031820945,6798.433467630416,430.242848283549,1834.3776594802055,1320.0780918039452,6652.467495359132,5468.048974485564,4986.652501356568,1902.517058158267,2649.735768517028,4285.379038957392,3605.368115546721,927.420873410663,2894.022765724957,4802.453830559886,3122.76561452375
Tri519,3868.273516778483,1836.7124826548352,158.4381248930008,5794.330984349211,3562.6734473444913,2899.784709709242,2392.3272963954255,2129.301076452801,890.7917384672608,10001.441865087265,5282.805148880271,3715.504781198639,3030.876368977137,3617.652657743801,4632.952332966806,4600.114928111761,2769.0345802806773,2564.730945943876,345.85223380564577,4718.40329292771
Tri520,7961.22625609179,3544.0472470829477,4794.556234025654,5159.011387313374,2254.5205935389986,3529.971037468715,1849.343315134145,5571.74822727042,818.2918856120086,4707.2295455306585,3496.3496583386586,2529.688951477251,5948.785573705741,980.3666040759597,1623.9481439326519,6412.325092312183,2552.8790599017047,1093.126556700996,3954.562138529082,4690.061792366324
Tri521,2680.620880931464,1298.5875650130608,28.100836716086096,3982.505048116491,3172.0040084637267,6868.016659775005,2453.7176225208086,4284.179761899676,917.5340362065854,5461.823484299295,564.706976812811,3183.8440255589453,1115.518111923521,2474.4329585035866,6413.460363514928,6781.50851826026,688.7968446060453,4549.288587463556,3315.0826560362643,6890.757812460189
Tri522,4383.922856291641,3649.3160767448717,981.4216197373571,3995.912041730869,3052.497452880529,1000.7519860831642,5644.799833880434,2993.454836510787,3958.5893966263357,3711.2197575625073,3117.996663390523,7371.410256456425,2067.0169409798573,1228.3015301473574,2496.3688421019006,1261.6261483757864,1956.106622296339,1258.5230372194997,3095.9205288755284,6572.525634674001
Tri523,1608.9922731549639,4798.939034161444,2294.1476325729254,4171.112610953355,4408.659645017807,2740.818366398095,2284.404614857135,3265.333325991703,2132.909461575036,4108.486613856206,3162.900985514827,2765.0173286110507,308.8882086678971,1898.5633781017061,2805.6216181587397,159.12251396048038,2991.302213639356,3532.3382250221434,2507.7559460074854,9991.296831553298
Tri524,3638.0389680737667,5083.704711136219,1656.184024157932,1300.8851745282434,4405.9141565422815,3166.284072228088,2456.5117618651716,1608.9122523714004,1830.688893443349,6002.894694456226,4623.35543797357,3064.172984770842,1353.9044502116535,2000.3004340246196,1772.9637453895657,3072.6961764392486,3759.4240503503943,1594.780778730697,3058.8723448745873,1232.5450380375007
Tri525,4302.687860106589,876.444326623608,1558.9183323687328,1772.9998178810868,1849.859611477984,4798.937327113209,1204.6490447111062,4015.0292768408276,998.1279116843605,1319.2555184681255,1266.8584274819405,1640.1067282760328,3373.5092386264814,2803.2545692765816,7970.825229326578,5773.954247508237,3320.997869267787,2180.8725250543853,2776.9958556025454,6989.370524652613
Tri526,1741.3167266977005,1759.4963370391097,3027.0012322301077,5961.629690942738,2960.4464315218984,12528.02233097631,3849.839214555925,7477.111627649419,1371.2894023669082,2725.29218048643,1948.0149853034907,7369.815098606022,1914.0995858289264,4494.028547881611,4798.568014299563,4111.726595055481,3765.1053016245633,1171.6503592237602,2753.734645444087,4767.109217357501
Tri527,6719.607657054956,2007.035210264359,767.6558152126329,3857.627977129362,2624.1654009060444,6723.434600785222,5847.151873777953,5513.739246046654,1810.9926067818183,2304.7149230390564,2114.0852261137948,8118.056326653459,2737.0001348522005,4326.117256827196,603.3568108015644,2343.8499855057566,1214.306367501707,1036.0497923622995,1743.072188187818,4660.609351099291
Tri528,3683.131580779705,3149.194600754373,4772.471466873744,3505.6388809629343,1320.5597828820758,1674.7639253796228,2905.9636681414313,1954.6693756987877,3105.493166241643,3242.279891050254,2703.855086327118,3084.981958980042,3926.8026315844295,2414.5363553782695,11900.172136914234,6772.749103915541,2999.1082681996786,1909.1623064564924,7218.915126517231,2788.9341526776298
Tri529,1113.2987929523104,329.7444709084946,2912.217028220401,5979.502706714091,1006.4523636330545,2407.8539441534576,429.41563608009017,4650.666525133753,1538.4081546348523,3342.165296182053,4336.6894422399655,5670.389102610307,2258.369695895242,1172.1483472077346,2757.0597790826496,7998.556486721559,2143.678167278385,5819.6274178600825,3987.0583134763874,2825.212187613577
Tri530,3532.381765883631,2069.148296266771,4926.4195666758715,4644.155653050715,3466.3236070882995,2609.5053009928247,2231.1671135283777,7369.6342667433655,100.53258152819544,3648.652252350445,3627.137488460731,1541.8649387572568,4246.1759641570015,2777.023968582779,3583.994389381051,4769.181569615626,12.008396463049408,1544.692675302626,1084.695226430418,3497.1836284353026
Tri531,2071.6786764134845,2204.529035246115,1602.1836285806035,1462.649769696024,785.6623973205046,5864.8752491996565,1564.7724391617246,2403.0167321031777,698.8162364898288,7087.417478194363,4518.572509599644,6264.964440623032,1756.6104523877298,1865.3145906364484,4275.398326053746,4459.885955713018,71.88204439200707,5668.461402613891,5871.272513479674,3454.5167454100315
Tri532,3565.0252134628995,3699.8498026893462,3347.3360026139003,3136.043637337183,1737.4972233675562,5652.601931641331,2579.3653610879683,4172.725852377001,861.4803027798692,3015.3040882707123,4592.108005651526,3898.6672383944842,2625.091220917979,4569.650467144695,5935.736490906651,6407.805363884395,1845.2743282469637,2318.800562996241,919.5417485888187,3313.129192348742
Tri533,2808.077234015095,2741.5862066608406,2792.1042443144897,4084.660883205289,1439.6071804461487,4623.357459391893,3652.759059672364,5402.224041934726,722.8053915418313,3512.6874635542504,1839.9625189780413,3240.153724752602,1763.8958554865005,3749.759300243983,3744.82145440718,2496.769733893444,2897.981699772788,3757.734270896151,1466.222497337449,7429.468635293956
Tri534,2295.2814576282485,5544.81990419382,2694.3522816698305,148.75001644694208,3616.8396497189265,4153.28080956054,1321.7991849971083,1324.3391928994681,2603.9998397684294,1212.1026832275224,2021.8476367298076,5398.904239508602,179.36762467478894,1503.0572800539464,461.8494663744642,3726.125676241474,4427.778889526343,2433.8073716766967,2171.014366726998,4313.524139110061
